Vehicle_ID,Vehicle_Type,Speed_km_h,Position_X,Position_Y,Vehicle_Priority,Communication_Mode,Slice_ID,Slice_Type,Requested_Bandwidth_Mbps,Allocated_Bandwidth_Mbps,Latency_ms,Energy_Consumption_W,AI_Optimization_Score,Vehicle_Mobility_Index,Congestion_Level,Signal_Strength_dBm,Traffic_Density,Weather_Condition,Throughput_Mbps,AI_Decision_Time_ms,Network_Stability_Index,Packet_Loss_Rate_%,Throughput_Efficiency,Time_Stamp,Time_of_Day
6956,Motorcycle,101.56185358397079,171.1224219805666,443.8315052920652,Emergency,V2V,5,URLLC,48.22201095940963,28.60397969875737,36.46154307280774,15.782015156670715,0.9729609139677571,0.5994516141140629,10,-75.21202535450075,17,Clear,61.74097288074318,3.053898779824432,0.7916152865586314,3.865228608887087,0.6302551150487425,2023-01-05 19:55:00,Evening
6957,Motorcycle,81.41562588925927,913.562555839303,493.83159032026805,Emergency,V2I,8,URLLC,11.951637566179983,65.91955768503288,47.51454352506865,9.717834361587343,0.6775365595249707,0.32379657536279194,5,-87.94643147188893,11,Snow,71.092213390774,15.3387326160472,0.8360077606586711,2.8123867351541145,0.8436997872920184,2023-01-05 19:56:00,Evening
6958,SUV,114.48189649430245,681.6274983597767,862.7313125917448,Emergency,V2V,9,eMBB,43.73857341039448,63.314507651728704,49.52115253535466,35.26693725786547,0.5499657008216823,0.8464567679326532,3,-112.1084134841364,97,Fog,34.73684231737815,6.764221225790699,0.6512325795147056,2.9736741959432855,0.5954993927738448,2023-01-05 19:57:00,Night
6959,SUV,61.320571625350425,699.2389944355562,655.5997692260189,Emergency,V2V,6,eMBB,64.91176140102462,28.621811502679854,31.04804756830988,48.95641885611307,0.6090766030057568,0.12483126056034372,4,-116.54898573642647,63,Fog,22.696511576325594,16.867659818986166,0.5715392755835986,1.8111746107613091,0.5476562038096264,2023-01-05 19:58:00,Night
6960,Sedan,109.6577758003455,985.4817505716017,100.202534837314,Medium,V2I,4,URLLC,50.279928589432714,35.70851888420307,35.33932464124932,18.729729200900657,0.5970673226751643,0.3924205060542558,9,-95.79790727462594,8,Rain,44.29311112479716,13.011910501432839,0.9507834961571493,2.625747587278033,0.5489236602308104,2023-01-05 19:59:00,Morning
6961,Sedan,116.13745643898277,75.19655420957916,865.1709858050212,High,V2V,4,URLLC,51.34086717024629,9.48423389231948,14.657667362838765,46.78571770320398,0.5540911878962269,0.41637076374047755,4,-95.29318825081577,76,Fog,70.7743565358676,2.395561458297358,0.6687811218999171,1.1312813184101314,0.7689218286675562,2023-01-05 20:00:00,Night
6962,SUV,101.65889484037292,428.59260709517133,832.0659754820899,Medium,V2X,3,URLLC,99.84843478407178,90.79374326221821,10.877185417732738,5.140083802793763,0.7455680749675295,0.7204611298701274,1,-105.91166501798246,3,Snow,56.94377706238539,7.381829780982776,0.525767142685043,2.8429378940224965,0.9319687700225963,2023-01-05 20:01:00,Afternoon
6963,Sedan,37.17102759103447,239.0953929866152,753.6459805991755,Medium,V2V,9,URLLC,58.971445073410734,34.444119873723366,32.30314763886316,34.829925194331324,0.6557545655248143,0.47834340717808754,2,-95.98264679939307,44,Rain,26.8362082789531,11.0711151105796,0.7890033922219508,3.6591523795561516,0.654669538920926,2023-01-05 20:02:00,Morning
6964,Sedan,23.545878140435434,630.4264647136572,466.05801831883764,High,V2V,6,eMBB,72.72457796664932,88.64693570632171,12.03185278129583,28.880762345125056,0.7472181846164216,0.7862396633937969,7,-102.63114702874888,75,Clear,33.83760941292343,12.568940572449415,0.6765083167602196,0.8828498265411434,0.8069017817254829,2023-01-05 20:03:00,Night
6965,SUV,65.77440779781821,806.8116837480719,757.5453834858068,High,V2X,8,mMTC,74.88756294267091,78.24923085796242,20.371942940135185,21.60922416517189,0.539617334483085,0.3273509882774468,9,-116.63082882746782,74,Snow,81.23264390650594,9.77841137211807,0.749045606537533,2.5719427608549585,0.9873542699024844,2023-01-05 20:04:00,Morning
6966,SUV,54.36177004562261,966.3107088924127,478.7420626427572,Low,V2I,2,eMBB,10.015412983117772,35.16623890982217,25.136201438120672,23.788825793373,0.7944883055003336,0.24200702464955662,8,-93.1080470848921,87,Fog,77.02102901076219,14.076314273949647,0.5455998216909864,0.6799248327776718,0.7710242975078556,2023-01-05 20:05:00,Night
6967,Motorcycle,105.33100106312796,454.5961069547201,736.6235343271629,Emergency,V2V,4,mMTC,59.721488037522725,67.47328579416478,46.70210724969051,32.033086318342455,0.8158445075884057,0.29774754706934586,1,-90.95614029837594,15,Rain,64.00753608890062,6.528319957614506,0.6491178208736181,2.232415766698307,0.5488934559684893,2023-01-05 20:06:00,Evening
6968,SUV,12.003800528058445,786.2182306426042,880.1101649725363,High,V2V,2,eMBB,96.67506480113465,47.62628347162196,48.900378945878515,30.11173455677455,0.6273781843164029,0.2385536884497073,4,-77.9560533143563,34,Snow,62.521447837503686,15.913201239914752,0.700526621008978,1.6825745923670308,0.5913235498230028,2023-01-05 20:07:00,Morning
6969,SUV,30.928807357382233,917.0515920403795,890.5415851305968,Low,V2V,3,mMTC,77.5740540545037,92.89860302287175,13.108014383060427,27.868023783282915,0.7845388118907946,0.3728918674595868,9,-86.96769007992037,26,Snow,53.707079175930915,12.820937463546263,0.9685044717155566,4.093080109019093,0.6526229840643416,2023-01-05 20:08:00,Morning
6970,Truck,90.21587334224503,683.3254325358847,454.5785741874546,Low,V2V,2,eMBB,40.63846784120826,62.46386667186115,7.46713061882709,49.23461017409142,0.6522167109708695,0.29448498729186223,4,-65.79444059359858,62,Clear,36.4513989616206,5.107693670872757,0.5854960101871453,1.15643330903516,0.5793818087034553,2023-01-05 20:09:00,Afternoon
6971,Motorcycle,11.398397397277456,242.73255244977122,859.3426793520292,Medium,V2I,9,mMTC,42.81140894625382,51.716689498549236,12.019225871935774,39.58771740298632,0.5783305866022954,0.5934208205869792,4,-98.9339300244786,98,Rain,56.59626724592156,15.224171219216041,0.941762438127018,0.5695008240350549,0.6715579529676452,2023-01-05 20:10:00,Evening
6972,Motorcycle,38.491729682604024,607.8541511077914,101.45738050771314,Low,V2V,9,URLLC,37.32554780077793,62.41729252267157,26.42553414970338,13.031829478064525,0.8402569642524489,0.11067000574661297,8,-106.6843450307679,17,Snow,28.45471520717495,18.346192378331693,0.8257996424478534,2.2350561836756704,0.7528589604906601,2023-01-05 20:11:00,Afternoon
6973,Motorcycle,46.45864728647798,969.9520478171866,101.81941748678102,Emergency,V2V,6,URLLC,66.71874431964089,24.822473714023438,39.36279854299889,46.282509727382006,0.9176304862746525,0.5036586906415248,6,-115.91431881964814,49,Clear,37.15638170489364,8.934791083843878,0.670197565943325,3.1929896055222278,0.7080595104258456,2023-01-05 20:12:00,Evening
6974,Truck,74.7112555875228,987.5538288615654,548.26694686748,Medium,V2V,7,mMTC,18.758394072578582,32.5750902811716,26.577546258919952,27.158959253711522,0.5767903263928214,0.414283158484657,3,-96.79096219967848,7,Clear,92.72359701360473,9.090987270406176,0.5213999778884177,2.7082213577064107,0.6543954494878745,2023-01-05 20:13:00,Night
6975,SUV,18.975917486323752,642.3598237167781,651.8446184562689,High,V2V,5,URLLC,36.10003724225999,69.14261310603911,46.72364534834682,5.632081939269359,0.9440310930498479,0.3657388121863515,8,-116.90276055659305,26,Snow,66.84957459688431,1.6161069314025351,0.7700826157884124,0.5939075048449833,0.9777399546441523,2023-01-05 20:14:00,Night
6976,Motorcycle,103.27253884196514,886.9877578719893,152.99377597840268,Medium,V2V,1,mMTC,54.83930281529049,12.534686630009586,32.23337700917204,40.36898301392138,0.7992530246381107,0.16022583307602664,5,-91.03985159381759,42,Fog,5.428169019212612,6.302556765919356,0.9404109360276908,0.7302973831157906,0.8880655843167053,2023-01-05 20:15:00,Morning
6977,Motorcycle,53.70506825595291,200.3493638486028,472.18004480599296,Medium,V2V,4,mMTC,58.16953633123604,32.23306296663955,24.69906595642537,20.87682339503685,0.8865799031121955,0.6819732314852969,2,-66.34220815918945,91,Fog,44.057136918060245,4.845266776601713,0.8858755432196505,3.709454791143232,0.8758904325269574,2023-01-05 20:16:00,Evening
6978,Sedan,110.04260542566678,246.07860495221678,94.36266781592306,Emergency,V2I,4,URLLC,64.66669026860873,60.76102101197968,38.7443492303799,49.94982774459675,0.8465944080708757,0.38970431708855424,9,-87.77615235277219,15,Snow,65.34431803152087,11.670597420001608,0.7800604113160751,3.7371956180578905,0.5977217681388141,2023-01-05 20:17:00,Afternoon
6979,Motorcycle,56.14438963607179,952.8876128848597,602.0994855533104,Emergency,V2V,8,URLLC,81.7502487446503,94.61267708261356,47.731375249908176,29.473190313981505,0.9417177793413607,0.8519870929292422,9,-80.64927822390764,96,Fog,75.49025180285776,13.974079336197384,0.8885607757927652,4.9472519369037835,0.6833646905579673,2023-01-05 20:18:00,Evening
6980,SUV,33.004831072888,135.2353754948079,855.0940367528478,Medium,V2V,5,eMBB,24.69127841216762,88.310060187259,17.324746216348437,17.166044737840167,0.5298649941763007,0.8601321804265541,8,-67.20914827441047,35,Snow,64.07966887210068,16.037661607655536,0.6019850784972058,2.06109342646172,0.9774707079450085,2023-01-05 20:19:00,Morning
6981,SUV,17.019459442520986,191.10643809347894,737.6389760195237,High,V2X,3,mMTC,30.2513700944238,79.89998491092022,14.475010993850908,38.83844716587049,0.9934408463483722,0.5589378551187986,2,-111.93493361609244,88,Rain,90.2371931104638,12.174841774302461,0.6207677446035684,0.3818989585287367,0.5274059906556359,2023-01-05 20:20:00,Evening
6982,Sedan,0.4494113653541776,420.54859912005173,378.29155242927123,Emergency,V2I,1,eMBB,88.50815227942508,50.07388218215016,11.454401919452991,17.515917126757778,0.9400344239793208,0.3813281100324807,1,-86.93066572348732,85,Fog,32.7940489674088,14.37530353650539,0.7390747514657441,4.537313972297269,0.7283689058245326,2023-01-05 20:21:00,Afternoon
6983,Motorcycle,63.85889819818027,589.5842877533504,993.7937966371217,Medium,V2V,1,mMTC,84.8043033092719,77.42697899194567,27.24665597147837,6.11226950284134,0.5216601259097554,0.41966163450899896,10,-98.3732385152422,18,Rain,87.89137082017366,16.674104976285104,0.7017170085710813,2.198275743351135,0.6216507814541408,2023-01-05 20:22:00,Night
6984,Motorcycle,12.85880363123081,603.8172189682716,662.9349764661367,Emergency,V2X,5,mMTC,83.94136521402588,55.30350482594791,23.94351096716794,9.339097088375667,0.6262316586921675,0.3301007259715978,5,-84.85728824789236,62,Fog,59.8613854460197,4.803583529278795,0.5977206870454754,2.39406710489915,0.8121018586205948,2023-01-05 20:23:00,Evening
6985,Motorcycle,47.00733163574139,291.9760086655644,815.248434442479,Emergency,V2I,8,eMBB,28.775420108323317,46.26128061572742,13.11346499468026,34.57426957996519,0.7676499014804801,0.6469822954685445,1,-112.22440236260711,38,Rain,11.026199213671278,14.418406863535175,0.9396180262686765,3.1266899381513222,0.741150152357344,2023-01-05 20:24:00,Night
6986,Truck,70.71261134845041,920.6138979503482,669.6973872917326,Low,V2V,9,URLLC,15.243100509988349,25.11712507455444,36.361596462133285,14.633957845235516,0.9281438394371623,0.5275300878100961,3,-98.43479578953527,55,Fog,82.22851755815338,5.518309438817543,0.8039431280303218,1.8247991422332177,0.9037327252844727,2023-01-05 20:25:00,Morning
6987,Motorcycle,33.08230762832403,915.0999076078627,989.4162910871266,High,V2I,2,eMBB,57.10733729069138,90.5837280470744,15.579948257105476,15.70035649081107,0.6561600746038692,0.43783736994691935,2,-77.68531351211847,83,Clear,64.34078808503665,3.3031926482784715,0.6350379155657366,2.703103286196353,0.5073798944143233,2023-01-05 20:26:00,Morning
6988,SUV,21.02691508393383,392.0680530523725,821.359767217773,Medium,V2V,5,URLLC,88.30385153158825,58.83816481546543,38.069471501973396,11.70212397956561,0.524900765746735,0.5187546995036095,10,-85.67305886003635,23,Snow,5.717359957795251,1.2252818809186223,0.7123181226715416,2.996474966129886,0.5179541441366051,2023-01-05 20:27:00,Evening
6989,SUV,92.966594713121,434.2917694302971,519.4232178954405,Medium,V2V,4,URLLC,31.376519485950038,65.78224964360726,42.105516117100116,16.537613884246923,0.8899360297238987,0.19721499969099687,3,-75.41345087535167,54,Clear,91.71130743582506,10.387952651999619,0.5081079523376986,0.221645004603993,0.7158089951594044,2023-01-05 20:28:00,Night
6990,Truck,113.61494067379446,702.4971168239118,366.87956283758984,Low,V2V,3,mMTC,91.3780271069248,17.697001124122743,43.44245520025049,39.19620921127629,0.7169908012815134,0.6302668231007036,2,-93.15142740873317,23,Snow,36.43617567382119,15.495312696317395,0.5291302614567344,2.5165822493364036,0.9347855372394243,2023-01-05 20:29:00,Night
6991,Truck,12.05285014343592,662.9958963989008,682.1548291488424,Medium,V2V,8,eMBB,22.737925158044842,43.77659235799111,8.176801773624568,28.118658157194663,0.8805090988301729,0.5119117549120141,9,-109.84287474090205,34,Clear,16.793632419478225,9.343594943270219,0.5219472414060173,3.0552725124776874,0.742219039363199,2023-01-05 20:30:00,Morning
6992,Motorcycle,18.670838926200943,382.2970149609624,590.2218088070089,Medium,V2V,2,eMBB,36.82865799366809,91.81965311254231,15.990997235754305,14.720670753369177,0.6627698600683586,0.5919779721660239,8,-106.20462396702959,1,Clear,5.339823778764555,1.1814389273552557,0.7867161394173392,0.8586037814876286,0.922633650527966,2023-01-05 20:31:00,Evening
6993,Sedan,115.20151887032624,414.24425152100343,629.3505910275453,Low,V2I,2,URLLC,36.84594133865713,73.19025948757044,26.683922629458067,16.140193403700444,0.9093774948155446,0.32206878373247183,5,-73.87120309271785,8,Clear,71.23319189582823,16.073093810521712,0.6285569601169576,1.0758686530704056,0.9435669715423627,2023-01-05 20:32:00,Afternoon
6994,Truck,4.534106617469553,348.038943421539,343.01176628375697,Low,V2V,5,URLLC,23.599015288469122,84.4532832834716,42.43365771908623,22.020331390487776,0.6805054141766542,0.694431128239775,2,-98.90575517817612,8,Clear,68.02821288300419,15.98879147478829,0.9486467165436377,4.286422308759963,0.7856698488438328,2023-01-05 20:33:00,Evening
6995,Truck,117.31588038605666,235.38500695330788,428.7284205705545,Medium,V2X,1,mMTC,88.55003555522612,40.6291941867128,20.651820469042672,49.83534375198185,0.738209908687614,0.48293331150134,8,-95.54906874069471,89,Snow,84.58360888049818,8.21644248591225,0.6812457090711717,0.6193155932790759,0.642239120946587,2023-01-05 20:34:00,Morning
6996,Motorcycle,0.5573379701986525,458.1383629241397,558.0965748906498,Low,V2I,7,mMTC,47.13309485022137,10.982604608657091,33.33351427889658,12.826708789302767,0.9686538784116995,0.17895883885848535,1,-70.0686339440291,7,Snow,61.98179530552024,18.091874759666243,0.5287316063456629,0.42027456426816623,0.7970926762085998,2023-01-05 20:35:00,Morning
6997,Motorcycle,104.84023867815976,686.4341319025405,839.283401921843,Emergency,V2I,9,URLLC,27.159170626008226,36.63311871571842,23.273114229924293,41.12986055511748,0.5740323035441308,0.6355458027801968,10,-106.8747209471802,80,Snow,70.27290689018295,9.846542615479331,0.9825072708280191,4.836801161530241,0.5950441644817924,2023-01-05 20:36:00,Night
6998,Truck,36.87902171852994,741.966705314293,762.9089177629031,Emergency,V2V,2,mMTC,23.25198240439945,38.839498817521324,2.451124526600985,43.955512797635954,0.7910961914497767,0.19029860167843493,2,-71.1477010965844,35,Clear,90.83198361903399,13.848072081730388,0.623589010768328,1.8080495074667764,0.7498547725017751,2023-01-05 20:37:00,Evening
6999,Sedan,112.63066298127558,778.8736482559626,118.65587050279036,Emergency,V2I,1,URLLC,47.88226925362662,32.10108593765328,16.50105928371236,47.988265981528066,0.906920893477885,0.14752583152019183,1,-112.88223034860042,63,Fog,11.104894337937367,6.999617686202613,0.7717979274924023,0.699502276496637,0.5381067134458638,2023-01-05 20:38:00,Morning
7000,Truck,38.03343463627026,374.73201345312145,245.5542500193918,Emergency,V2V,9,eMBB,11.55595516418685,52.40351143601658,38.07928792990061,32.2158315097256,0.8456617983574235,0.695611763124499,4,-111.25236291144064,17,Clear,92.4068881746854,7.537051676583188,0.9271542419028167,3.2441130013204864,0.5653796105716605,2023-01-05 20:39:00,Morning
7001,Motorcycle,78.51675858408672,764.6359942849737,26.657724933027428,Low,V2I,2,mMTC,20.895048468639963,22.291799423322917,36.7843623166803,9.504757717274206,0.71327154258066,0.4769992224057442,2,-98.66891041103585,86,Rain,5.555508333986023,1.2875899126848767,0.9873837612013854,0.26513578470213106,0.6204534188214375,2023-01-05 20:40:00,Morning
7002,Motorcycle,9.603908371912397,6.516315691875274,7.960567965591414,High,V2V,9,eMBB,10.332827696384069,89.39041150291224,44.299483707044146,6.0426343521761146,0.9012553757662232,0.12029735571019184,5,-70.79635869097747,91,Rain,52.71649586861084,8.382127080458513,0.8954002930041389,3.8885220570307935,0.6971869756862354,2023-01-05 20:41:00,Evening
7003,Truck,29.07957737444868,477.0499377168822,224.37546928024176,High,V2I,8,URLLC,12.194691961287173,86.67717186885729,30.05133807678429,24.930754248500282,0.7396144061794051,0.5102600281629438,6,-76.53318931405872,37,Rain,26.893105001183898,17.32878955420729,0.5977208938255087,1.1911444006667704,0.6476671180089608,2023-01-05 20:42:00,Morning
7004,Sedan,92.8415215775101,793.9044001326909,799.3209480093296,Medium,V2V,7,mMTC,99.7636354163205,28.544117384963354,38.55560780310113,20.7828703214203,0.8219361619902892,0.8161807829556337,9,-74.15391977908197,75,Snow,14.758440267193949,8.286244528594192,0.7977741172511295,2.041323851731235,0.5524188815800147,2023-01-05 20:43:00,Evening
7005,Truck,63.44230244145837,630.0447206413533,904.7476581743871,High,V2I,1,URLLC,50.40002944200846,63.63360832007069,21.343105368653813,43.801403981775096,0.6678913923708315,0.17587977222567241,2,-108.7067463813446,3,Fog,25.63997778041845,8.426868592074356,0.9161813974217914,1.9814200827646204,0.5075507791916904,2023-01-05 20:44:00,Night
7006,Truck,111.35628741444538,474.0631241545077,391.7683658985981,Emergency,V2I,4,eMBB,75.60323006665807,50.10255910165643,18.135349338359276,31.86691103325228,0.5287329336580475,0.37753808830282043,10,-61.385814230064874,78,Snow,87.6103594659521,16.300922564727152,0.5994909611520625,4.361060427854415,0.6270867112869154,2023-01-05 20:45:00,Afternoon
7007,Motorcycle,51.45016900096251,644.6420066063491,563.1985966066786,Low,V2I,7,mMTC,76.33726738142775,27.50612693459741,17.652056722910938,42.944361197680536,0.6022832495159129,0.7642354820092578,1,-114.27549585331582,18,Fog,37.54689700523174,12.75872953667118,0.6662147328687005,4.38065679024829,0.6392876369938014,2023-01-05 20:46:00,Afternoon
7008,Sedan,104.37748389767077,906.9460031486639,706.0526019553807,Emergency,V2V,6,eMBB,89.23667283618252,85.7389229635311,8.79318181041185,30.67148698183377,0.7337456501170091,0.30333998799122164,2,-113.56939666497793,61,Clear,67.3776316781327,12.196760416103706,0.9214247691325509,2.893692599362671,0.6097183743612331,2023-01-05 20:47:00,Morning
7009,SUV,53.8746524973885,566.3818006102074,952.9366992517265,Emergency,V2V,1,eMBB,19.3371205625747,25.795749965977983,22.45147390142521,15.232890375756135,0.9469485248337821,0.18683385148886178,5,-98.43016675439695,57,Snow,20.707278273399066,14.442912382053864,0.5520256473241447,4.63086792192419,0.9604828083467326,2023-01-05 20:48:00,Night
7010,Sedan,117.50979344423823,799.7861914601062,912.9322372974317,Low,V2V,7,URLLC,57.31052516759191,61.21604582601484,40.72488540941595,13.981070694907736,0.5658902252895702,0.45480585236162174,1,-88.21246559318503,9,Clear,63.430268860513564,6.028390895572488,0.98597588755077,3.0253299802082463,0.5710462129408622,2023-01-05 20:49:00,Night
7011,Truck,115.1801257678652,980.7427252251975,57.19230338137993,Emergency,V2V,2,eMBB,38.95474246910487,35.1820306984567,1.5952244037572272,22.788495348890788,0.6582852642323987,0.7917133248511766,10,-74.8481518909091,8,Fog,65.15415222409862,2.469938396164869,0.6186255838572962,0.30249766722225535,0.5949935764682248,2023-01-05 20:50:00,Afternoon
7012,Truck,39.49640466672964,705.5682020755667,248.1658432092808,Emergency,V2V,8,eMBB,59.36341021149464,79.34970470370854,29.16957682878036,6.318663804989173,0.6650717104479993,0.35992292180328034,6,-80.33408140853324,68,Fog,12.376172783274068,13.477446008028009,0.8707059668723736,2.2502014030549162,0.6713440498405925,2023-01-05 20:51:00,Night
7013,Truck,106.31084045001639,573.3257638890635,49.14454395517709,Low,V2V,2,eMBB,39.89075738999462,60.829793708337085,9.471517171392538,27.378711997287095,0.8891614203571985,0.76917050229018,9,-66.75526575388861,50,Fog,35.5741177181263,4.538147621885825,0.8106734202238137,0.8325285916289183,0.8751819551275253,2023-01-05 20:52:00,Night
7014,Sedan,101.71336490587791,37.48594712534026,616.5424209890513,Low,V2I,4,URLLC,26.52921529457667,79.93338525127865,37.46483152435074,17.267015735997468,0.7718637259034038,0.19087058261354503,4,-84.05748930920085,1,Rain,91.73559677562623,13.489414575191267,0.6206573142805076,0.7956530427173749,0.5022686629446356,2023-01-05 20:53:00,Afternoon
7015,Motorcycle,25.28164767930754,374.47789825458756,710.493316472639,Medium,V2V,6,eMBB,70.55445042922105,36.294091854880136,7.870563734383879,7.055107287818893,0.7079754524965678,0.4257571761620377,3,-115.63430164332735,14,Clear,49.672416127783514,18.43503824427398,0.9501169102526195,4.186208310405374,0.9044372506278242,2023-01-05 20:54:00,Evening
7016,Truck,74.91484809399236,565.4427335151183,308.28341235651146,Medium,V2X,8,URLLC,13.458604677925264,6.004974276873421,9.038221538657371,26.35621528652925,0.5313361640385108,0.49076103628386636,3,-91.84179857896365,90,Snow,84.47232762735055,14.447509229927752,0.6861064027611854,0.34258857366768697,0.5122528195619527,2023-01-05 20:55:00,Night
7017,Truck,8.721877870777783,797.2065717060325,853.8519081332146,Emergency,V2V,3,mMTC,90.58469741684758,24.94899145178598,3.088105087808518,33.84525649455129,0.9852358890402336,0.4160142424252805,4,-73.70148158706141,99,Fog,35.88700169970636,17.86499073143779,0.9616195988213823,4.014260774135568,0.7293766816591339,2023-01-05 20:56:00,Evening
7018,Sedan,100.4052864700154,438.10478964757624,452.8127504114977,Medium,V2I,6,mMTC,23.16389074736331,78.297366941993,22.690872584405465,9.532567775039977,0.9035800244346557,0.809893182339567,7,-91.0224594642533,55,Snow,69.23678597489561,14.69334498837737,0.7841911662751828,3.980230411573412,0.6438727272820635,2023-01-05 20:57:00,Evening
7019,SUV,20.945506020419586,960.0582757647734,998.3815150970125,High,V2V,6,URLLC,65.3629805138262,33.5180141932956,32.73001442272015,32.38541436103759,0.5281504175721341,0.35007342904617245,9,-112.35293049256354,39,Rain,37.50376402091675,6.912624704456493,0.9342304159830066,4.2708678467106065,0.5262833322436451,2023-01-05 20:58:00,Afternoon
7020,SUV,8.497764166291741,271.7937526236749,0.39969258932492924,High,V2X,1,mMTC,77.87842849851032,33.76977647929682,15.150703225463708,47.43235079148271,0.523208418900365,0.7913452391890842,10,-78.01354900857629,9,Clear,52.884663472312916,15.597011368290582,0.7669226333542682,0.1633976399745276,0.5760412821004284,2023-01-05 20:59:00,Night
7021,Motorcycle,48.02629146465734,744.5671952103164,109.48970841855666,Emergency,V2V,6,eMBB,16.563472792560383,45.46772693736926,3.0274657746850244,21.94401039082906,0.6263237059155199,0.766783018327654,1,-76.24990526429706,72,Snow,94.95652189198191,11.048422797015359,0.506038529613005,0.43762928615599395,0.9644507859564564,2023-01-05 21:00:00,Afternoon
7022,Motorcycle,69.23065663195722,419.0314170841275,301.7932429353404,Medium,V2V,1,eMBB,91.29651111725146,29.720570484639182,46.69967711652258,49.17768680417808,0.5254242779717555,0.7234317475887954,7,-74.3101491133159,21,Clear,43.74435324636519,13.322018723548824,0.7710998047553876,1.6630674275019846,0.6342954350477159,2023-01-05 21:01:00,Night
7023,Truck,102.59003502717252,485.98849456590585,25.50759795371316,Emergency,V2V,9,URLLC,42.05594673874537,77.63896247207909,43.165416975006856,40.18759890992629,0.8705242555933488,0.3040061553370502,9,-99.3305909977212,43,Clear,27.322679072897415,18.59044920684046,0.7679595467490452,0.20569641654180687,0.9457843275353933,2023-01-05 21:02:00,Evening
7024,Sedan,116.90910306260838,802.5020338654402,782.3394577382508,Medium,V2V,4,eMBB,99.70537831668615,33.954027311269755,23.677822512604564,5.432745437315322,0.6025426695502653,0.39148863052286076,1,-78.92298864381911,59,Fog,65.07238753150962,3.856138336026476,0.6649438895184012,4.582651925941709,0.945543881958494,2023-01-05 21:03:00,Morning
7025,Truck,52.73910150838364,296.21526165170553,52.77178787128722,Low,V2V,5,mMTC,16.19037284021052,59.355907826515114,41.340585048259996,47.53286888145066,0.9406436907894682,0.5498758160060365,5,-75.77954326276898,96,Clear,7.047914004423788,17.812286376088664,0.8680756371651637,4.328753792758167,0.7829804928179142,2023-01-05 21:04:00,Evening
7026,Motorcycle,7.2536307582324255,96.81205659514313,748.9796332938272,Low,V2I,1,mMTC,74.50960550735998,45.59232483424448,40.2571213492805,27.950043055811612,0.8052018915991079,0.21914071633621104,7,-96.78444105528692,71,Fog,34.1818866417018,7.287578463709165,0.5176873928923816,1.5725320579744588,0.5538574173381933,2023-01-05 21:05:00,Night
7027,Sedan,89.89386948310448,520.2555846134271,52.56845878954941,Low,V2V,1,URLLC,24.464299930387877,30.8621227084308,28.519399918548924,32.025363492732986,0.7428083077036736,0.44867881929651277,2,-95.00807922665737,16,Fog,68.74710441827449,2.4602523805442087,0.5251889376879839,1.3070856240263735,0.8615253782007135,2023-01-05 21:06:00,Night
7028,Sedan,67.82079074687249,528.7946118037488,252.72726465304564,Low,V2I,9,mMTC,46.24233496602068,28.877932798844046,26.814114109664665,32.41499213931412,0.556059562698215,0.10567102578270014,2,-90.44616281956104,32,Clear,41.053242561409725,8.258244333995732,0.9597439940565891,0.40139061044126034,0.6995072994978341,2023-01-05 21:07:00,Morning
7029,Motorcycle,53.74696138133557,797.1677722253737,841.2768156585296,Emergency,V2I,6,mMTC,49.889122178716036,50.170467269006416,32.900218601493876,22.601912269491454,0.5652636032623353,0.2749445140716487,3,-83.36010626734256,96,Snow,76.84428812355543,3.8416524378814447,0.6169268181413757,2.1056401378126495,0.8576414561497464,2023-01-05 21:08:00,Morning
7030,SUV,37.11226545506276,968.3192062321018,951.0952942377243,Emergency,V2X,6,mMTC,46.55393611468735,23.97607484494137,36.384387886556915,24.985578189636684,0.5605940519914386,0.7965460106575316,10,-101.84584973685097,50,Rain,50.950300640257154,17.347267600751294,0.7515666056213208,4.032112436103259,0.625171720124161,2023-01-05 21:09:00,Afternoon
7031,SUV,60.28782334122428,55.30068632834839,414.5263426605122,Emergency,V2V,5,URLLC,40.381576590491434,36.10745325391196,41.21947161601554,28.343513315644113,0.6058891560038134,0.10839346350715413,7,-110.21824882331121,35,Clear,14.157748653728918,17.499142594788434,0.5300385834032244,4.517948159957286,0.6941931894866256,2023-01-05 21:10:00,Morning
7032,Sedan,40.64155253484371,591.6894737431089,969.9389643125513,High,V2V,6,URLLC,79.04885686670035,8.544095961820247,29.150159214883256,48.45244278733488,0.5520827867475799,0.39817659384859483,8,-105.20740094387838,74,Snow,76.88308818892018,14.767918691748,0.6368397890968787,2.563341907377443,0.9743932930266855,2023-01-05 21:11:00,Evening
7033,Truck,90.84142412968323,681.2785303147999,626.8809237585425,Low,V2V,8,eMBB,83.79005762057683,76.12725690361344,37.56613333333427,14.830350252983502,0.6604758818338339,0.8430768097707196,1,-87.90701300363432,96,Clear,91.50669488976126,3.374133974331023,0.6709922789615685,3.2353308032946155,0.6381332214491808,2023-01-05 21:12:00,Night
7034,SUV,65.26724357911692,985.8013507485217,415.8351224329314,Low,V2V,7,mMTC,40.20527650944558,8.927629431188258,10.0957540078704,46.157415836318584,0.9060699466132056,0.7319833603846725,4,-75.17418992056125,23,Fog,11.464222664379804,5.748166725678026,0.8154816502553841,1.207245723423065,0.7670763898523119,2023-01-05 21:13:00,Morning
